Origin	Destination	Weight1	Weight2	Weight3
RP11-470L19.2	RP11-153K16.2	0.5855813	0.7035042	0.7839312
RP11-470L19.2	RIOK3P1	0.6753873	0.75514823	0.8022769
RP11-470L19.2	RP11-118H4.1	0.6469312	0.8189636	0.8888925
RP11-470L19.2	RP11-747D18.1	0.65026313	0.82514423	0.8840165
RP11-470L19.2	RP11-362I1.2	0.6460085	0.80812275	0.85172546
RP11-470L19.2	KRTAP24-1	0.7011482	0.7629995	0.82398415
RP11-470L19.2	AC013733.4	0.61136335	0.76331276	0.8089704
RP11-470L19.2	ADAM20P3	0.6383307	0.7048774	0.7840705
RP11-470L19.2	OR2M5	0.6168418	0.71466464	0.78732723
RP11-470L19.2	RP11-25D10.2	0.68618727	0.7906194	0.8436408
RP11-470L19.2	TRIM53AP	0.5621003	0.76578414	0.82636684
RP11-470L19.2	NEK2P2	0.6773702	0.76532555	0.8348337
RP11-470L19.2	MTND4P1	0.67001384	0.7906194	0.8494846
RP11-470L19.2	RP5-944M2.3	0.60525304	0.7099396	0.7665813
RP11-470L19.2	JKAMPP1	0.69564366	0.73387647	0.7941567
RP11-470L19.2	RP4-800O15.2	0.58381754	0.7289704	0.8031007
RP11-470L19.2	PAGE4	0.6754416	0.7023871	0.74756575
RP11-470L19.2	TAAR2	0.69969237	0.72156864	0.7836257
RP11-470L19.2	AC020956.3	0.5930618	0.7756156	0.848634
RP11-470L19.2	FRG2DP	0.6181874	0.7491895	0.8287655
RP11-470L19.2	CSN2	0.6842896	0.71749216	0.8037609
RP11-470L19.2	OR9G1	0.6470565	0.7445124	0.79361534
RP11-470L19.2	OR5H15	0.5545204	0.7030048	0.7826406
RP11-470L19.2	RP11-56L13.1	0.63565505	0.7990403	0.8829268
RP11-470L19.2	LINC00261	0.6117349	0.709966	0.814964
RP11-470L19.2	GOLGA6L22	0.6290517	0.7609602	0.8376669
RP11-470L19.2	EHHADH-AS1	0.6067265	0.7023871	0.7538097
RP11-470L19.2	RP11-946L20.1	0.6148951	0.73046494	0.82438445
RP11-470L19.2	RP3-428A13.2	0.6624783	0.75581264	0.8290422
RP11-470L19.2	PRDM9	0.7050861	0.7855544	0.8400612
RP11-470L19.2	RP11-24P4.1	0.58029866	0.7284746	0.78360844
RP11-470L19.2	NLRP9P	0.6191736	0.7053846	0.7883677
RP11-470L19.2	AC105342.1	0.6372071	0.75581264	0.8254332
RP11-470L19.2	ATP5BP1	0.60016817	0.7248678	0.78778607
RP11-470L19.2	KLK15	0.659137	0.7720685	0.8400612
RP11-470L19.2	RP11-19P22.5	0.643131	0.75160295	0.80363023
RP11-470L19.2	C16orf97	0.6493897	0.7837144	0.85373473
RP11-470L19.2	OR5H14	0.55803007	0.7008547	0.7554516
RP11-470L19.2	OR6C74	0.7126884	0.8189636	0.83475775
RP11-470L19.2	RP11-193H5.1	0.6713754	0.7585826	0.82124215
RP11-470L19.2	CTD-2008P7.8	0.59816253	0.7720685	0.85783476
RP11-470L19.2	SALL1P1	0.65153086	0.7629995	0.8303593
RP11-470L19.2	RP11-189G24.2	0.5747769	0.70960575	0.7774849
RP11-470L19.2	RP11-475D12.2	0.6575217	0.8125263	0.871949
RP11-470L19.2	FAM47B	0.6842896	0.80812275	0.8642133
RP11-470L19.2	RP11-284A20.2	0.5977827	0.70852953	0.76193726
RP11-470L19.2	TRIM60P13	0.727125	0.85827035	0.90967673
RP11-470L19.2	LINC00608	0.6132473	0.7480077	0.8147381
RP11-470L19.2	SUCLG2P4	0.78295106	0.7925305	0.8288903
RP11-470L19.2	AC073055.2	0.6598836	0.7624136	0.8259488
RP11-470L19.2	RP11-19D2.2	0.67618734	0.8182393	0.88773537
RP11-470L19.2	RP11-813N20.1	0.63248664	0.70905936	0.7651946
RP11-470L19.2	CHIAP2	0.64777267	0.7450967	0.7971956
RP11-470L19.2	ABCF2P1	0.60965306	0.7221027	0.78467584
RP11-470L19.2	TAS2R2P	0.5714041	0.73600966	0.82285535
RP11-470L19.2	HSPD1P3	0.70909375	0.71466464	0.7703269
RP11-470L19.2	RP11-79E3.3	0.6408335	0.7026739	0.79537594
RP11-470L19.2	RP11-641A6.5	0.55916876	0.7205994	0.8086902
RP11-470L19.2	OR2T4	0.7121744	0.8433138	0.88024735
RP11-470L19.2	TECTB	0.7006324	0.7316108	0.7992866
RP11-470L19.2	MTND1P7	0.75264144	0.7693294	0.84396064
RP11-470L19.2	RP11-151E14.1	0.5975702	0.72260386	0.7904892
RP11-470L19.2	OR4D10	0.70792174	0.8117647	0.8596491
RP11-470L19.2	OR4K5	0.5976927	0.7058824	0.76608187
RP11-470L19.2	RP11-301G19.2	0.6825689	0.84313726	0.8929825
RP11-470L19.2	CTD-2561F5.1	0.5773714	0.7156264	0.7999617
RP11-470L19.2	F9	0.59306294	0.7415315	0.82136196
RP11-470L19.2	RP11-568G20.2	0.72583294	0.8458591	0.8967668
RP11-470L19.2	RP11-66A2.2	0.54080856	0.7241949	0.7888679
RP11-470L19.2	RP11-16E18.1	0.64715904	0.7628075	0.82674986
RP11-470L19.2	RP11-488I20.9	0.6300998	0.7383537	0.81392366
RP11-470L19.2	OR52A1	0.61744785	0.7019688	0.75951046
RP11-470L19.2	ADAM20P2	0.6909972	0.76578414	0.8225774
RP11-470L19.2	RP11-730N24.1	0.6874746	0.7674365	0.8290049
RP11-470L19.2	RP11-313I2.5	0.5182896	0.72260386	0.812181
RP11-470L19.2	RP11-204I15.1	0.67500484	0.8156753	0.8588208
RP11-470L19.2	RP11-566K19.12	0.60563904	0.7162373	0.7839312
RP11-470L19.2	KRT18P43	0.6031741	0.74139947	0.80288374
RP11-470L19.2	LINC01222	0.5629365	0.7035042	0.78191334
RP11-470L19.2	CTD-2036A2.1	0.58769643	0.7019688	0.79144996
RP11-470L19.2	RP6-60B16.1	0.6660928	0.7480077	0.8239096
RP11-470L19.2	RP4-640H8.2	0.6746691	0.72156864	0.78479534
RP11-470L19.2	HTR5A-AS1	0.5946885	0.75581264	0.8295578
RP11-470L19.2	PABPC1P9	0.58108187	0.7372549	0.802924
RP11-470L19.2	RP11-411B10.6	0.55210036	0.72156966	0.77776456
RP11-470L19.2	RP5-963E22.5	0.59169734	0.7116547	0.79787207
RP11-470L19.2	AC062022.1	0.55293965	0.7221027	0.7999617
RP11-470L19.2	ANKRD26P2	0.7589718	0.88018364	0.9163167
RP11-470L19.2	LINC00703	0.53788006	0.7417035	0.81621665
RP11-470L19.2	HSPD1P8	0.6083811	0.73742175	0.8017355
RP11-470L19.2	RP11-234O6.2	0.6281748	0.7609602	0.82951444
RP11-470L19.2	ACTR3BP3	0.65590173	0.82605416	0.8894338
RP11-470L19.2	PABPC1P8	0.5571344	0.7044614	0.7875113
RP11-470L19.2	CACNG3	0.59797	0.7019688	0.7722321
RP11-470L19.2	RP5-1004I9.1	0.7252326	0.7854651	0.83867
RP11-470L19.2	AC034110.1	0.59816253	0.7113819	0.80555964
RP11-470L19.2	RP11-677O4.2	0.5760091	0.7228077	0.78934306
RP11-470L19.2	LINC00269	0.630744	0.7053846	0.7963714
RP11-470L19.2	AC021451.1	0.59132165	0.72156966	0.7947649
RP11-470L19.2	RP1-27K12.2	0.563782	0.709966	0.7890066
RP11-470L19.2	RP11-271F18.3	0.69753987	0.79229736	0.859403
RP11-470L19.2	FLJ22763	0.74652904	0.7690146	0.85018075
RP11-470L19.2	RP5-998G20.1	0.6857116	0.7906012	0.8645318
RP11-470L19.2	GYG1P2	0.5735196	0.7023871	0.7643108
RP11-470L19.2	TARS2P1	0.65481156	0.81444377	0.8637502
RP11-470L19.2	OR4K2	0.69309145	0.7445124	0.81905866
RP11-470L19.2	MTRNR2L11	0.5980984	0.754484	0.8330811
RP11-470L19.2	MTND5P30	0.5604394	0.71466464	0.7761708
RP11-470L19.2	RP11-43P5.3	0.5617943	0.7012675	0.7697512
RP11-470L19.2	UBTFL11	0.65021145	0.7925305	0.83719033
RP11-470L19.2	AC005176.2	0.72593033	0.81133425	0.8872041
RP11-470L19.2	RP11-263G22.1	0.705336	0.7491895	0.8022025
RP11-601H16.1	AC012494.1	0.6070181	0.7385069	0.8709575
RP11-601H16.1	CYCSP6	0.5907049	0.77080375	0.8879465
RP11-35J10.6	OR5P2	0.521412	0.727474	0.88713926
RP11-35J10.6	OR10AB1P	0.50987583	0.7389057	0.88929296
ADAM7	MTND5P13	0.60655767	0.71509695	0.8184665
ADAM7	RP11-153K16.2	0.5512665	0.7555137	0.86236566
ADAM7	RP11-747D18.1	0.5660318	0.7031794	0.77094537
ADAM7	RP11-639F1.3	0.46930483	0.7203603	0.86154014
ADAM7	AC020956.3	0.5287512	0.725	0.8131818
ADAM7	OR8U1	0.6028323	0.7030048	0.79656106
ADAM7	RP11-19P22.5	0.58705074	0.7280501	0.8018111
ADAM7	RP5-865N13.1	0.58583176	0.70938045	0.77058053
ADAM7	OR2M1P	0.59678185	0.7083333	0.8040909
ADAM7	PSMC1P6	0.59166116	0.7008256	0.7844369
ADAM7	LINC00320	0.51450557	0.74910575	0.827268
ADAM7	TMCO5A	0.5523378	0.7135008	0.8253651
ADAM7	HYALP1	0.56355506	0.72061366	0.8084154
ADAM7	RP11-295D22.1	0.60950476	0.7416667	0.8559091
ADAM7	LCE1B	0.6074466	0.7027778	0.81
ADAM7	CTC-546K23.2	0.5929493	0.71402633	0.7811885
ADAM7	LINC01222	0.5883955	0.7769468	0.8654789
ADAM7	RP4-640H8.2	0.6307327	0.7294087	0.82697994
ADAM7	RP11-639F1.2	0.60296005	0.76004565	0.88945585
ADAM7	AC034110.1	0.5782787	0.7065429	0.82012445
ADAM7	RP11-158D2.2	0.5657901	0.74910575	0.8291115
ADAM7	CAPZA3	0.61351913	0.7149389	0.8155435
ADAM7	RP11-355K23B.1	0.5983219	0.72336423	0.8170014
WBP1LP1	OR6C68	0.59225357	0.70809275	0.8267758
WBP1LP1	RP11-344L13.1	0.5999941	0.7632688	0.8703547
WBP1LP1	RP4-775D17.1	0.6019611	0.7338501	0.8424717
WBP1LP1	RP11-244H18.1	0.6193406	0.7287225	0.8254516
RP5-896L10.1	AC011718.4	0.59854424	0.7267877	0.80682
RP5-896L10.1	ZSWIM2	0.60774595	0.72220224	0.8449773
RP5-896L10.1	RP11-19O2.2	0.58865327	0.7173341	0.81846356
UGT2B10	KRT18P46	0.53701526	0.70697314	0.79468143
UGT2B10	RIOK3P1	0.6831527	0.75192064	0.87220824
UGT2B10	RP11-118H4.1	0.6082809	0.7280501	0.8259132
UGT2B10	CTC-525D6.3	0.5932674	0.72640556	0.81689835
UGT2B10	RP11-25D10.2	0.63240725	0.7031794	0.79764277
UGT2B10	RP11-641A6.5	0.53812015	0.7027819	0.8237649
UGT2B10	OR4D10	0.6355364	0.7228077	0.8022324
UGT2B10	ANKRD26P2	0.6696239	0.7500063	0.82785416
UGT2B10	VEZF1P1	0.6040099	0.739439	0.8694816
UGT2B10	FLJ22763	0.6109298	0.74722224	0.8445455
UGT2B10	RP5-998G20.1	0.641343	0.79369396	0.8516857
UGT2B10	USP29	0.6416625	0.76004565	0.88551444
UGT2B10	OR4K2	0.67269236	0.7280501	0.8249586
MC2R	RP11-153K16.2	0.57828736	0.7054381	0.79272497
MC2R	LINC01247	0.53836143	0.7928286	0.9103455
MC2R	RP4-610C12.4	0.53024846	0.7125087	0.83048093
MC2R	CXXC1P1	0.5588239	0.72962695	0.84138197
MC2R	RP11-108B14.5	0.5623159	0.72439027	0.84177214
MC2R	OR5H14	0.562266	0.71608716	0.8158858
MC2R	MAGEB3	0.5400971	0.73036224	0.8493821
MC2R	SLC39A12-AS1	0.55181795	0.7177049	0.8305254
MC2R	KRT18P43	0.62268484	0.70854837	0.83192164
MC2R	PRR23B	0.6134116	0.73401666	0.8421584
MC2R	AL672296.1	0.5361495	0.70384324	0.82992923
MC2R	RP11-707A18.1	0.63958365	0.7248581	0.8760394
CFHR5	RP11-474D1.3	0.6053216	0.7222407	0.8262649
CFHR5	EHHADH-AS1	0.60955167	0.7265304	0.8217309
CFHR5	RP3-428A13.2	0.57424456	0.7331034	0.8218427
CFHR5	TET1P1	0.5937342	0.71404564	0.8450346
RP11-225N10.1	SMIM21	0.61201644	0.7677773	0.9073563
RP11-225N10.1	RP11-56L13.1	0.5324402	0.7099206	0.8037066
RP11-225N10.1	RP11-193H5.1	0.56434166	0.7258739	0.8523286
RP11-225N10.1	RP11-568G20.2	0.5187648	0.72153264	0.8334851
RP11-225N10.1	HSPA8P6	0.59574527	0.7958145	0.8951365
RP11-225N10.1	GOLGA8G	0.52975476	0.71690583	0.8167037
RP11-225N10.1	ADAM20P2	0.5379378	0.7157655	0.80401766
RP11-225N10.1	RP11-730N24.1	0.5816323	0.75079197	0.83401746
RP11-225N10.1	LINC01538	0.52180725	0.7236051	0.8272684
RP11-225N10.1	AC034110.1	0.5880824	0.72055614	0.8498864
RP11-225N10.1	CTD-2351A16.1	0.54467034	0.7731707	0.8772152
RP11-225N10.1	AC005176.2	0.6250292	0.7487603	0.8768065
RP11-225N10.1	AC018890.4	0.6366894	0.7853659	0.9075949
RP11-535I24.2	OR8U1	0.5850326	0.72156966	0.78254586
RP11-535I24.2	SSX2B	0.579834	0.7077597	0.7703269
RP11-646E18.4	SPATA31D3	0.57382363	0.7157655	0.8212614
KRT18P46	SPATA31E2P	0.63241524	0.71648777	0.7757588
KRT18P46	RP11-25D10.2	0.71648103	0.76525354	0.8253946
KRT18P46	RP3-449H6.2	0.7348973	0.6559316	0.72184324
KRT18P46	OR5H15	0.63405806	0.7192683	0.7795586
KRT18P46	SUN3	0.63262415	0.7315635	0.866393
KRT18P46	SALL1P1	0.53842294	0.7716842	0.8218758
KRT18P46	VN1R7P	0.6076341	0.7716842	0.8334374
KRT18P46	MTND5P17	0.6116913	0.7064791	0.7881856
KRT18P46	HSPD1P3	0.7053558	0.7009465	0.75501984
KRT18P46	RP11-638L3.3	0.601649	0.7027878	0.7849204
KRT18P46	PNPT1P2	0.6435507	0.7056777	0.8007935
KRT18P46	SPAM1	0.60208213	0.75301665	0.8357848
KRT18P46	TMCC1P1	0.5458736	0.7065701	0.8084289
KRT18P46	KRT18P43	0.63911206	0.7517007	0.8209424
KRT18P46	PRR23B	0.66160333	0.7745967	0.83517164
KRT18P46	AC005614.3	0.5304573	0.7038175	0.81153613
KRT18P46	SLC17A1	0.6607038	0.73953074	0.7856831
KRT18P46	RP11-716D16.1	0.58363765	0.7504378	0.8289922
KRT18P46	OR14C36	0.59931237	0.7176871	0.7905759
KRT18P46	RP5-998G20.1	0.56232876	0.70988417	0.7957355
KRT18P46	SSX2B	0.65289986	0.73409504	0.7857305
KRT18P46	LINC00661	0.63767576	0.71170914	0.8003114
KRT18P46	OR5K3	0.57189596	0.71774054	0.7892228
IGSF11-AS1	ZNF280A	0.4590534	0.7061671	0.8530598
AC104623.1	TDGF1P3	0.50479037	0.7265243	0.8774376
RP11-559N14.5	RP11-327I22.5	0.6190926	0.7057245	0.8653763
RP11-559N14.5	RP11-402K9.1	0.45704666	0.71227676	0.86036205
NEUROD6	RP11-325P15.2	0.52009404	0.7084584	0.833785
NEUROD6	CTCFL	0.5573478	0.71109194	0.8394486
RP4-539M6.14	RP11-19D2.2	0.50886685	0.7314541	0.8134455
RP4-539M6.14	RP11-271F18.3	0.5403246	0.708818	0.79838806
LINC01452	LINC01247	0.53321016	0.7039754	0.8428205
LINC01452	LINC00668	0.6630853	0.73328084	0.8807807
LINC01452	ATP5A1P10	0.5280552	0.70088065	0.8607619
LINC01452	MIR7515HG	0.63050234	0.713964	0.862969
LINC01452	AC005614.3	0.54682934	0.7293229	0.89938146
GPRC6A	LINC01080	0.5677283	0.7021085	0.82771254
GPRC6A	BEND2	0.6330744	0.74239415	0.85097575
RP11-492D6.3	AC011718.4	0.5398281	0.745595	0.8551752
RP11-492D6.3	HOXD13	0.45869938	0.72250104	0.861999
RP11-492D6.3	RP11-44K6.4	0.5960782	0.72686905	0.89822847
RP11-492D6.3	RP11-16E18.1	0.53562206	0.7326699	0.84778833
RP11-492D6.3	SETP9	0.6139194	0.7114652	0.865396
RP11-492D6.3	HTN1	0.5040551	0.7190476	0.8236705
NOP56P2	ELAVL2	0.6225298	0.71266407	0.8809362
NCAPD2P1	RP11-497J7.4	0.6396807	0.74567235	0.807408
NCAPD2P1	RP11-14C10.4	0.7065445	0.78001213	0.8331203
NCAPD2P1	RP11-118H4.1	0.5361728	0.762098	0.823816
NCAPD2P1	RP11-747D18.1	0.6543381	0.74214745	0.7935571
NCAPD2P1	KRTAP24-1	0.56197584	0.7118557	0.7522738
NCAPD2P1	ADAM20P3	0.6745116	0.7530369	0.80980414
NCAPD2P1	OR2M5	0.6462888	0.76486623	0.8136254
NCAPD2P1	RP11-25D10.2	0.6222902	0.71942866	0.7740622
NCAPD2P1	NEK2P2	0.63967055	0.7025482	0.776898
NCAPD2P1	MTND4P1	0.57933825	0.70428276	0.75686085
NCAPD2P1	CTD-3076M17.1	0.6041505	0.70317185	0.7753962
NCAPD2P1	RP3-449H6.2	0.66668284	0.7118557	0.7683284
NCAPD2P1	FRG2DP	0.5966166	0.74214745	0.80387795
NCAPD2P1	OR9G1	0.6838464	0.7387685	0.78350157
NCAPD2P1	RP11-56L13.1	0.56464344	0.7099434	0.79325974
NCAPD2P1	SPATA31A3	0.5975147	0.7022351	0.7612227
NCAPD2P1	OR5BE1P	0.71354693	0.78570986	0.82486725
NCAPD2P1	PRDM9	0.5818122	0.7173387	0.78084743
NCAPD2P1	AC105342.1	0.51274306	0.7022351	0.7645614
NCAPD2P1	C16orf97	0.6152111	0.7497204	0.8061715
NCAPD2P1	OR5H14	0.5966166	0.70428276	0.7683284
NCAPD2P1	OR6C74	0.60566497	0.71543896	0.76013094
NCAPD2P1	SALL1P1	0.543945	0.7497204	0.7941305
NCAPD2P1	RP11-189G24.2	0.52915627	0.7094747	0.7723517
NCAPD2P1	RP11-475D12.2	0.553074	0.7025482	0.7656141
NCAPD2P1	FAM47B	0.6110814	0.7496254	0.79059976
NCAPD2P1	TRIM60P13	0.67310065	0.8091141	0.853997
NCAPD2P1	RP11-813N20.1	0.61269134	0.746545	0.797524
NCAPD2P1	OR2T4	0.73551023	0.7767303	0.82257956
NCAPD2P1	RP11-560L11.1	0.5557912	0.71298176	0.7721805
NCAPD2P1	OR7E24	0.54132897	0.70820963	0.740364
NCAPD2P1	OR4D10	0.6339173	0.7311574	0.788949
NCAPD2P1	RP3-333B15.4	0.61581564	0.72321546	0.779996
NCAPD2P1	OR4K5	0.6339173	0.756963	0.7990475
NCAPD2P1	RP11-301G19.2	0.64749587	0.73975927	0.788949
NCAPD2P1	RP11-568G20.2	0.6622039	0.7572933	0.8055981
NCAPD2P1	RP11-204I15.1	0.71683156	0.7786164	0.8466554
NCAPD2P1	PABPC1P9	0.57331556	0.7741667	0.8255562
NCAPD2P1	RP11-56P9.10	0.6543902	0.746545	0.79693973
NCAPD2P1	ANKRD26P2	0.65844536	0.7610479	0.8127901
NCAPD2P1	ACTR3BP3	0.5846514	0.730992	0.79168135
NCAPD2P1	AC021451.1	0.6185254	0.70428276	0.7734888
NCAPD2P1	RP11-1081L13.3	0.63647187	0.7311574	0.81103957
NCAPD2P1	RP11-271F18.3	0.6665831	0.72473395	0.78648937
NCAPD2P1	RP11-588F10.1	0.6037646	0.7099434	0.7656141
NCAPD2P1	RP5-998G20.1	0.61581564	0.7543215	0.8115464
NCAPD2P1	GYG1P2	0.605794	0.70820963	0.76149976
NCAPD2P1	TARS2P1	0.6526883	0.8251362	0.8671354
NCAPD2P1	OR4K2	0.65628505	0.7543215	0.80687225
NCAPD2P1	UBTFL11	0.6477064	0.7930921	0.83488655
NCAPD2P1	AC005176.2	0.5596594	0.72700155	0.7826629
NCAPD2P1	RP11-403A3.1	0.52137643	0.70317185	0.76714736
NCAPD2P1	RP11-267D19.2	0.7178012	0.7053519	0.75234175
NCAPD2P1	RP11-263G22.1	0.69066167	0.7345745	0.79470384
RP11-573D15.8	LINC01551	0.5464578	0.70128375	0.8321676
CDH10	KCNH5	0.48042506	0.71913636	0.86084
CDH10	CAPZA3	0.5952353	0.7470422	0.89314544
RP11-497J7.4	SMIM21	0.55586565	0.7073997	0.8225782
RP11-497J7.4	ELL2P3	0.6217712	0.7138889	0.8168182
RP11-497J7.4	RP11-118H4.1	0.5563005	0.70119584	0.80562925
RP11-497J7.4	RP11-747D18.1	0.6139386	0.77291626	0.84682214
RP11-497J7.4	RP11-362I1.2	0.593542	0.7659483	0.84298795
RP11-497J7.4	MTND4P1	0.66569674	0.75257635	0.8294923
RP11-497J7.4	FRG2DP	0.5924942	0.80487895	0.89881176
RP11-497J7.4	RP4-738P15.1	0.6785865	0.7603563	0.8544109
RP11-497J7.4	RP1-217P22.2	0.6368615	0.7555137	0.8579182
RP11-497J7.4	RP11-108B14.5	0.58233464	0.7288109	0.8329616
RP11-497J7.4	RP11-56L13.1	0.5486749	0.72073054	0.8166679
RP11-497J7.4	RP3-428A13.2	0.6024231	0.7138889	0.7886364
RP11-497J7.4	PRDM9	0.6602236	0.78883106	0.8735858
RP11-497J7.4	RP11-526D8.7	0.5780268	0.7059372	0.82817173
RP11-497J7.4	KLK15	0.69515246	0.8030187	0.9021599
RP11-497J7.4	C16orf97	0.65282303	0.73804784	0.84494865
RP11-497J7.4	RP11-193H5.1	0.7060501	0.8086937	0.8731249
RP11-497J7.4	CTD-2008P7.8	0.5535753	0.70938045	0.8039939
RP11-497J7.4	TRIM60P13	0.5820543	0.7500063	0.8307811
RP11-497J7.4	RP11-19D2.2	0.51041865	0.73804784	0.82668203
RP11-497J7.4	RP11-151E14.1	0.6445596	0.8090963	0.89527696
RP11-497J7.4	RP11-301G19.2	0.5958313	0.73600966	0.81924635
RP11-497J7.4	RP11-66A2.2	0.49605802	0.709765	0.82470936
RP11-497J7.4	RP11-16E18.1	0.61631626	0.7278098	0.83898443
RP11-497J7.4	RP11-730N24.1	0.57593006	0.7331034	0.83037776
RP11-497J7.4	ZNF72P	0.5968448	0.7161149	0.77985674
RP11-497J7.4	RP11-313I2.5	0.6718681	0.81445456	0.90684044
RP11-497J7.4	KRT18P43	0.5966271	0.7315635	0.79809624
RP11-497J7.4	HTR5A-AS1	0.5993274	0.73055553	0.8172727
RP11-497J7.4	RP5-963E22.5	0.5499599	0.7044879	0.80861205
RP11-497J7.4	ANKRD26P2	0.61542195	0.7500063	0.8580998
RP11-497J7.4	RP11-438F14.3	0.49442554	0.7135008	0.83162606
RP11-497J7.4	HSPD1P8	0.65396994	0.75192064	0.8337881
RP11-497J7.4	RP11-677O4.2	0.5271015	0.7083333	0.78818184
RP11-497J7.4	RP5-998G20.1	0.62510735	0.75192064	0.8500152
RP11-497J7.4	RP1-228P16.4	0.5629598	0.74670446	0.8580064
RP11-497J7.4	MTND5P18	0.58469725	0.7175106	0.8305655
RP11-497J7.4	AC005176.2	0.6690124	0.76710486	0.85993665
RP11-1437A8.4	SSX6	0.6310885	0.8005702	0.850874
RP11-1437A8.4	RP13-786C16.1	0.55820835	0.7294087	0.80893487
RP11-1437A8.4	RP11-483E23.2	0.7362875	0.64569247	0.702393
OR2L13	RSPO2	0.62912554	0.7378184	0.9020159
ALDH1L1-AS2	RP5-865N13.1	0.53416216	0.70460284	0.80814695
ALDH1L1-AS2	TECTB	0.51320356	0.7152384	0.80348456
ALDH1L1-AS2	SLC9A4	0.56096566	0.7030865	0.8303642
ALDH1L1-AS2	RP11-325N19.3	0.5228533	0.719211	0.8530383
ALDH1L1-AS2	UGT2A3	0.5947939	0.7444283	0.8671209
ALDH1L1-AS2	PABPC1P6	0.58817756	0.7487603	0.8569509
AC011718.4	MTND5P13	0.6947982	0.81240386	0.8762582
AC011718.4	RP4-738P15.1	0.62149876	0.723772	0.8065789
AC011718.4	RP11-193H5.1	0.6250988	0.7315983	0.8213255
AC011718.4	FKBP4P6	0.64900845	0.70697314	0.7893152
AC011718.4	CTC-339O9.1	0.63173485	0.71774054	0.8012756
AC011718.4	ABCF2P1	0.60819405	0.73281914	0.82272977
AC011718.4	RP11-325E14.2	0.59216875	0.7127589	0.80450827
AC011718.4	RP11-16E18.1	0.6747573	0.84053904	0.8880741
AC011718.4	KIF2B	0.59181523	0.7008256	0.7766316
AC011718.4	HTR5A-AS1	0.59872544	0.7192683	0.8015111
AC011718.4	LINC01471	0.55437076	0.7055825	0.7966446
AC011718.4	AC018717.2	0.65900576	0.72929955	0.8238518
AC011718.4	ANKRD26P2	0.63054377	0.7380952	0.7931937
AC011718.4	RP5-998G20.1	0.68605083	0.7230913	0.7772955
AC011718.4	RP11-775L16.1	0.6857517	0.7169389	0.8071742
OR56A3	CTD-2036A2.1	0.57338923	0.7260033	0.8459469
SMIM21	MTND4P1	0.58389634	0.7000502	0.82393664
SMIM21	TOPAZ1	0.587594	0.7090125	0.8187178
SMIM21	RP1-217P22.2	0.65656114	0.8074428	0.9134042
SMIM21	PRDM9	0.5624246	0.70961773	0.80986154
SMIM21	C16orf97	0.53757703	0.7586095	0.85832316
SMIM21	RP11-193H5.1	0.66946185	0.766803	0.89401156
SMIM21	TRIM60P13	0.519583	0.71520644	0.79816544
SMIM21	CTAGE13P	0.50095356	0.7057829	0.80964744
SMIM21	HSPA8P6	0.6072537	0.70927346	0.82604986
SMIM21	HTR5A-AS1	0.59019065	0.71248895	0.8377469
SMIM21	AC034110.1	0.6072748	0.72001505	0.82743853
SMIM21	CTD-2351A16.1	0.5712825	0.7916214	0.9073563
SMIM21	BIRC8	0.54178244	0.7213445	0.8328682
SMIM21	AC005176.2	0.5699158	0.7213445	0.8395669
LINC01152	AC005152.3	0.63088804	0.79352516	0.9325272
LINC01152	SHC4	0.630844	0.7419355	0.9024193
LINC01152	SOX9-AS1	0.6426832	0.827957	0.9483871
LINC01152	KLK5	0.70421696	0.58557624	0.76116544
LINC01115	ZSWIM5P3	0.6656661	0.7139037	0.8189789
RP11-499F3.2	CTD-2034I4.2	0.6032548	0.71853274	0.8533565
LINC01320	RP11-747D18.1	0.5517897	0.704162	0.8088764
LINC01320	LINC00261	0.5636373	0.74828374	0.85961854
LINC01320	TMCO5A	0.49080196	0.7002288	0.8390074
LINC01320	CTAGE1	0.6506048	0.7747871	0.90151143
LINC01320	CTD-2561F5.1	0.56311333	0.7198077	0.8305186
LINC01320	RP11-568G20.2	0.493802	0.704162	0.8057619
LINC01320	RP11-66A2.2	0.5526113	0.71844596	0.84573895
LINC01320	RP11-36D19.9	0.6525787	0.7298233	0.8647651
LINC01320	LINC01222	0.59618187	0.73193127	0.8534135
LINC01320	ZNF536	0.5467281	0.72343236	0.8505228
LINC01320	POTEH-AS1	0.63096875	0.71977293	0.86291933
LINC01320	CTD-2351A16.1	0.6061341	0.730005	0.8461745
LINC01320	AC005176.2	0.49128368	0.70943666	0.81199086
AC105921.5	ERBB4	0.66090745	0.8408602	0.9600806
AC105921.5	CT62	0.6067262	0.7677419	0.921371
AC105921.5	MTND2P23	0.6132132	0.77824664	0.92989963
ELL2P3	CTD-2194D22.4	0.58811754	0.74400455	0.8685612
ELL2P3	PRDM9	0.57202303	0.73775566	0.8192027
ELL2P3	RP11-475D12.2	0.5598577	0.70938045	0.78993726
ELL2P3	GPR158-AS1	0.51925075	0.7072237	0.809883
ELL2P3	RP11-19D2.2	0.48066053	0.7031794	0.79998463
ELL2P3	ATP5A1P6	0.5118192	0.7031794	0.7971744
ELL2P3	OR2T4	0.5610544	0.73731756	0.7918037
ELL2P3	MAGEB3	0.62109655	0.738554	0.837116
ELL2P3	RP11-344L13.1	0.6078901	0.71509695	0.79894936
ELL2P3	LINC01492	0.6262139	0.70208025	0.8131487
ELL2P3	PABPC1P8	0.525885	0.71248895	0.8065427
