"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1901607","alpha-amino acid biosynthetic process","6/196","69/18870",8.09561172217495e-05,0.000863659809792219,0.000675273773982366,"HAO1/AGXT/AGXT2/BHMT/CPS1/OTC",6
"BP","GO:0009636","response to toxic substance","11/196","258/18870",8.41427413709464e-05,0.000893421277481133,0.000698543513268234,"FABP1/GLYAT/APOA4/SLC17A3/PON1/MT1H/ALB/SLC30A10/CPS1/ADH4/HP",11
"BP","GO:0042886","amide transport","13/196","354/18870",8.8277916347496e-05,0.000932927651165321,0.000729432548223441,"SLC2A2/HNF4A/NR0B2/NR1H4/HNF1B/SLC25A47/FGA/F2/MTTP/FGG/FGB/FOXA2/HNF1A",13
"BP","GO:0090207","regulation of triglyceride metabolic process","5/196","44/18870",8.9784613792254e-05,0.000944416661898896,0.000738415515300781,"APOA4/APOC3/APOA5/FGF21/AADAC",5
"BP","GO:0046879","hormone secretion","12/196","308/18870",9.49087679085117e-05,0.000993672728195627,0.000776927588460375,"SLC2A2/HNF4A/FGF23/NR0B2/NR1H4/HNF1B/FGA/F2/FGG/FGB/FOXA2/HNF1A",12
"BP","GO:0015833","peptide transport","11/196","262/18870",9.64675173508857e-05,0.00100531658128168,0.000786031622859068,"SLC2A2/HNF4A/NR0B2/NR1H4/HNF1B/FGA/F2/FGG/FGB/FOXA2/HNF1A",11
"BP","GO:0015914","phospholipid transport","7/196","103/18870",0.000100096511211149,0.00103832832597372,0.000811842671574296,"APOA4/APOC3/APOA5/APOA2/APOA1/MTTP/ABCG8",7
"BP","GO:0034114","regulation of heterotypic cell-cell adhesion","4/196","24/18870",0.000101921974791423,0.00105241451952061,0.000822856310242678,"FGA/APOA1/FGG/FGB",4
"BP","GO:0042168","heme metabolic process","5/196","46/18870",0.000111436977735068,0.0011454093008294,0.000895566579058079,"UGT1A4/SLCO1B3/SLCO1B1/AMBP/HPX",5
"BP","GO:0009062","fatty acid catabolic process","7/196","106/18870",0.000119938791725956,0.00122586636446633,0.00095847392334995,"FABP1/HAO1/CYP4F3/CYP4A11/CYP4F2/ABCB11/PCK1",7
"BP","GO:0006706","steroid catabolic process","4/196","25/18870",0.000120353827875193,0.00122586636446633,0.00095847392334995,"CYP1A2/FGF23/AKR1D1/CYP3A4",4
"BP","GO:0006547","histidine metabolic process","3/196","10/18870",0.000125500893785178,0.00126117192817159,0.000986078451169256,"UROC1/HAL/FTCD",3
"BP","GO:0006591","ornithine metabolic process","3/196","10/18870",0.000125500893785178,0.00126117192817159,0.000986078451169256,"HNF4A/ARG1/OTC",3
"BP","GO:1905918","regulation of CoA-transferase activity","3/196","10/18870",0.000125500893785178,0.00126117192817159,0.000986078451169256,"APOA4/APOA2/APOA1",3
"BP","GO:0009306","protein secretion","13/196","368/18870",0.000129926110709045,0.00129983855647138,0.00101631091043519,"SLC2A2/HNF4A/NR0B2/NR1H4/HNF1B/FGA/F2/MTTP/FGG/FGB/FOXA2/HNF1A/MIA2",13
"BP","GO:0006694","steroid biosynthetic process","9/196","184/18870",0.000134084226346709,0.0013355026261347,0.00104419574500092,"NR1H4/BAAT/AKR1D1/ABCB11/APOB/CYP3A4/APOA1/AKR1C4/CYP8B1",9
"BP","GO:0090277","positive regulation of peptide hormone secretion","7/196","109/18870",0.000142863574995421,0.0014166780057916,0.00110766472243146,"SLC2A2/NR0B2/NR1H4/FGA/F2/FGG/FGB",7
"BP","GO:0002793","positive regulation of peptide secretion","7/196","111/18870",0.000160030155847622,0.00157825723727196,0.00123399943918199,"SLC2A2/NR0B2/NR1H4/FGA/F2/FGG/FGB",7
"BP","GO:0060191","regulation of lipase activity","6/196","78/18870",0.000160560154302656,0.00157825723727196,0.00123399943918199,"APOA4/APOC3/APOA5/APOA2/APOH/ANGPTL3",6
"BP","GO:0006817","phosphate ion transport","4/196","27/18870",0.000164282977444989,0.00160783035751596,0.00125712191436166,"FGF23/SLC17A1/SLC17A3/SLC17A4",4
"BP","GO:0000050","urea cycle","3/196","11/18870",0.000171244210548869,0.00165438076371461,0.0012935185002833,"CPS1/ARG1/OTC",3
"BP","GO:0042363","fat-soluble vitamin catabolic process","3/196","11/18870",0.000171244210548869,0.00165438076371461,0.0012935185002833,"FGF23/CYP4F2/CYP3A4",3
"BP","GO:1903027","regulation of opsonization","3/196","11/18870",0.000171244210548869,0.00165438076371461,0.0012935185002833,"MBL2/C4BPA/C4BPB",3
"BP","GO:0030258","lipid modification","9/196","192/18870",0.000184737250629328,0.00177710919301973,0.00138947675687016,"FABP1/HAO1/CYP4F2/ABCB11/CYP3A4/CYP2E1/ADH4/CYP4A22/CYP2C8",9
"BP","GO:0051180","vitamin transport","5/196","52/18870",0.000200905317153365,0.00192441646345628,0.00150465258804223,"SLC2A2/GC/AFM/SLC22A1/APOA1",5
"BP","GO:0090276","regulation of peptide hormone secretion","9/196","195/18870",0.000207439287627084,0.00197858405274816,0.00154700485687995,"SLC2A2/HNF4A/NR0B2/NR1H4/FGA/F2/FGG/FGB/FOXA2",9
"BP","GO:0006910","phagocytosis, recognition","4/196","29/18870",0.000218749902977823,0.00207465861009886,0.00162212312473301,"CRP/MBL2/C4BPA/C4BPB",4
"BP","GO:0062012","regulation of small molecule metabolic process","12/196","337/18870",0.000219355286185486,0.00207465861009886,0.00162212312473301,"ALDOB/FABP1/NR1H4/APOA4/APOC3/APOA5/BHMT/ABCB11/APOB/APOA1/FOXA2/GCKR",12
"BP","GO:0034379","very-low-density lipoprotein particle assembly","3/196","12/18870",0.000226580550155785,0.0021163187485505,0.00165469613391776,"APOC3/APOB/MTTP",3
"BP","GO:0046415","urate metabolic process","3/196","12/18870",0.000226580550155785,0.0021163187485505,0.00165469613391776,"SLC17A1/SLC17A3/GCKR",3
"BP","GO:0070327","thyroid hormone transport","3/196","12/18870",0.000226580550155785,0.0021163187485505,0.00165469613391776,"SERPINA7/SLC17A4/SLCO1B1",3
"BP","GO:0002791","regulation of peptide secretion","9/196","198/18870",0.000232415565895286,0.00216184892078632,0.00169029502469299,"SLC2A2/HNF4A/NR0B2/NR1H4/FGA/F2/FGG/FGB/FOXA2",9
"BP","GO:0008209","androgen metabolic process","4/196","30/18870",0.000250364482108133,0.00230078069943278,0.00179892227054717,"AKR1D1/CYP3A4/SHH/AKR1C4",4
"BP","GO:0090087","regulation of peptide transport","9/196","200/18870",0.0002504156178559,0.00230078069943278,0.00179892227054717,"SLC2A2/HNF4A/NR0B2/NR1H4/FGA/F2/FGG/FGB/FOXA2",9
"BP","GO:0098754","detoxification","8/196","158/18870",0.000250418156979578,0.00230078069943278,0.00179892227054717,"FABP1/APOA4/SLC17A3/MT1H/ALB/SLC30A10/ADH4/HP",8
"BP","GO:0070988","demethylation","5/196","55/18870",0.000262233634969787,0.00239954435901216,0.00187614307945864,"A1CF/CYP1A2/CYP2C9/CYP3A4/CYP2C8",5
"BP","GO:0009111","vitamin catabolic process","3/196","13/18870",0.000292304557713093,0.00266387675875373,0.00208281790111353,"FGF23/CYP4F2/CYP3A4",3
"BP","GO:0046883","regulation of hormone secretion","10/196","251/18870",0.000304908802260668,0.00276753916890631,0.00216386891926926,"SLC2A2/HNF4A/FGF23/NR0B2/NR1H4/FGA/F2/FGG/FGB/FOXA2",10
"BP","GO:0019748","secondary metabolic process","5/196","57/18870",0.000310381975086859,0.00280590291534345,0.00219386456286294,"CYP1A2/CYP3A4/CYP2A6/AKR1C4/UGT1A7",5
"BP","GO:0033865","nucleoside bisphosphate metabolic process","7/196","125/18870",0.000332633668975945,0.0029712634478764,0.00232315578332406,"ACOT12/BAAT/ACSM2B/GLYAT/SULT2A1/ACSM2A/ACSM5",7
"BP","GO:0033875","ribonucleoside bisphosphate metabolic process","7/196","125/18870",0.000332633668975945,0.0029712634478764,0.00232315578332406,"ACOT12/BAAT/ACSM2B/GLYAT/SULT2A1/ACSM2A/ACSM5",7
"BP","GO:0034032","purine nucleoside bisphosphate metabolic process","7/196","125/18870",0.000332633668975945,0.0029712634478764,0.00232315578332406,"ACOT12/BAAT/ACSM2B/GLYAT/SULT2A1/ACSM2A/ACSM5",7
"BP","GO:0009158","ribonucleoside monophosphate catabolic process","3/196","14/18870",0.000369183398951913,0.00323358689120917,0.00252825985274462,"DPYS/GDA/UPB1",3
"BP","GO:0009159","deoxyribonucleoside monophosphate catabolic process","3/196","14/18870",0.000369183398951913,0.00323358689120917,0.00252825985274462,"DPYS/GDA/UPB1",3
"BP","GO:0034116","positive regulation of heterotypic cell-cell adhesion","3/196","14/18870",0.000369183398951913,0.00323358689120917,0.00252825985274462,"FGA/FGG/FGB",3
"BP","GO:0046185","aldehyde catabolic process","3/196","14/18870",0.000369183398951913,0.00323358689120917,0.00252825985274462,"AGXT/AGXT2/ADH4",3
"BP","GO:0060457","negative regulation of digestive system process","3/196","14/18870",0.000369183398951913,0.00323358689120917,0.00252825985274462,"ABCG5/HAMP/ABCG8",3
"BP","GO:0000096","sulfur amino acid metabolic process","4/196","34/18870",0.000410161810827728,0.00355105475451237,0.00277647995021847,"AGXT/BHMT/CPS1/MAT1A",4
"BP","GO:0030212","hyaluronan metabolic process","4/196","34/18870",0.000410161810827728,0.00355105475451237,0.00277647995021847,"ITIH2/ITIH1/ITIH3/ITIH4",4
"BP","GO:0034383","low-density lipoprotein particle clearance","4/196","34/18870",0.000410161810827728,0.00355105475451237,0.00277647995021847,"NR1H4/APOC3/APOB/FGF21",4
"BP","GO:0051047","positive regulation of secretion","11/196","310/18870",0.000412768571268819,0.00355993124109622,0.00278342025070162,"SLC2A2/NR0B2/NR1H4/CYP4A11/CYP4F2/ABCB11/CPB2/FGA/F2/FGG/FGB",11
"BP","GO:0043252","sodium-independent organic anion transport","3/196","15/18870",0.000457957340918048,0.00393155088260193,0.00307398025472208,"SLC22A9/SLCO1B3/SLCO1B1",3
"BP","GO:0009112","nucleobase metabolic process","4/196","35/18870",0.000459350458518129,0.00393155088260193,0.00307398025472208,"DPYS/TTR/GDA/CPS1",4
"BP","GO:0070374","positive regulation of ERK1 and ERK2 cascade","9/196","218/18870",0.000470857489759846,0.00401477352064172,0.00313904993173231,"CCL16/FGF23/CCL15/SLC30A10/FGA/FGG/FGB/FGF21/SERPINF2",9
"BP","GO:0006637","acyl-CoA metabolic process","6/196","96/18870",0.000496698682275813,0.00419542760921424,0.00328029879707555,"ACOT12/BAAT/ACSM2B/GLYAT/ACSM2A/ACSM5",6
"BP","GO:0035383","thioester metabolic process","6/196","96/18870",0.000496698682275813,0.00419542760921424,0.00328029879707555,"ACOT12/BAAT/ACSM2B/GLYAT/ACSM2A/ACSM5",6
"BP","GO:0006790","sulfur compound metabolic process","11/196","317/18870",0.000497636237965438,0.00419542760921424,0.00328029879707555,"ACOT12/BAAT/ACSM2B/GLYAT/SULT2A1/AGXT/ACSM2A/BHMT/CPS1/MAT1A/ACSM5",11
"BP","GO:0046164","alcohol catabolic process","4/196","36/18870",0.000512602115276198,0.0042894697453038,0.00335382796611936,"HAO1/SULT2A1/AKR1D1/ADH4",4
"BP","GO:2000352","negative regulation of endothelial cell apoptotic process","4/196","36/18870",0.000512602115276198,0.0042894697453038,0.00335382796611936,"FGA/FGG/FGB/FGF21",4
"BP","GO:0042157","lipoprotein metabolic process","7/196","135/18870",0.000529414126661053,0.00441374518190382,0.00345099578860538,"APOA4/APOC3/APOA5/APOA2/APOB/APOA1/MTTP",7
"BP","GO:0000041","transition metal ion transport","6/196","100/18870",0.000617209237086576,0.00512670846008075,0.0040084437537726,"SLC39A5/HRG/TF/HAMP/SLC30A10/HPX",6
"BP","GO:0060192","negative regulation of lipase activity","3/196","17/18870",0.000674020516206783,0.00557801537493187,0.00436130922251448,"APOC3/APOA2/ANGPTL3",3
"BP","GO:0046887","positive regulation of hormone secretion","7/196","141/18870",0.000686036888760308,0.00565666313772693,0.00442280192021297,"SLC2A2/NR0B2/NR1H4/FGA/F2/FGG/FGB",7
"BP","GO:0010565","regulation of cellular ketone metabolic process","7/196","144/18870",0.00077703556933114,0.00636038933296144,0.0049730276437193,"FABP1/NR1H4/APOA4/APOC3/APOA5/BHMT/ABCB11",7
"BP","GO:0050714","positive regulation of protein secretion","7/196","144/18870",0.00077703556933114,0.00636038933296144,0.0049730276437193,"SLC2A2/NR0B2/NR1H4/FGA/F2/FGG/FGB",7
"BP","GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","3/196","18/18870",0.000802660877565952,0.00647594851398193,0.00506338044629418,"C4BPA/HPX/C4BPB",3
"BP","GO:0009125","nucleoside monophosphate catabolic process","3/196","18/18870",0.000802660877565952,0.00647594851398193,0.00506338044629418,"DPYS/GDA/UPB1",3
"BP","GO:0034384","high-density lipoprotein particle clearance","3/196","18/18870",0.000802660877565952,0.00647594851398193,0.00506338044629418,"APOC3/APOA2/APOA1",3
"BP","GO:1901569","fatty acid derivative catabolic process","3/196","18/18870",0.000802660877565952,0.00647594851398193,0.00506338044629418,"CYP4F3/CYP4A11/CYP4F2",3
"BP","GO:0035296","regulation of tube diameter","7/196","146/18870",0.000842824041223209,0.0067276486411115,0.00526017841330797,"CRP/KNG1/FGA/CPS1/FGG/FGB/SERPINF2",7
"BP","GO:0046434","organophosphate catabolic process","7/196","146/18870",0.000842824041223209,0.0067276486411115,0.00526017841330797,"DPYS/APOA2/PON1/LIPC/GDA/ANGPTL3/UPB1",7
"BP","GO:0097746","blood vessel diameter maintenance","7/196","146/18870",0.000842824041223209,0.0067276486411115,0.00526017841330797,"CRP/KNG1/FGA/CPS1/FGG/FGB/SERPINF2",7
"BP","GO:0035150","regulation of tube size","7/196","147/18870",0.000877326996216006,0.00697831472961918,0.00545616789166138,"CRP/KNG1/FGA/CPS1/FGG/FGB/SERPINF2",7
"BP","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","4/196","42/18870",0.000927899680020425,0.0073545851398802,0.00575036421421108,"FGA/APOA1/FGG/FGB",4
"BP","GO:0006766","vitamin metabolic process","6/196","109/18870",0.000970921293052926,0.00766857484442855,0.00599586482727421,"FGF23/UGT1A4/GC/CYP4F2/CYP3A4/UGT1A3",6
"BP","GO:1905954","positive regulation of lipid localization","6/196","111/18870",0.00106724889291722,0.00839992048236598,0.00656768549487522,"CYP4A11/CYP4F2/PON1/APOB/APOA1/CYP8B1",6
"BP","GO:0006071","glycerol metabolic process","3/196","20/18870",0.0011043510891575,0.0086549625240815,0.00676709642042801,"MOGAT3/PCK1/ANGPTL3",3
"BP","GO:0070741","response to interleukin-6","4/196","44/18870",0.00110734305061549,0.0086549625240815,0.00676709642042801,"FGF23/PCK1/FGG/FOXA2",4
"BP","GO:0030073","insulin secretion","8/196","199/18870",0.00114894104443673,0.00894901830805216,0.0069970112048742,"SLC2A2/HNF4A/NR0B2/NR1H4/HNF1B/F2/FOXA2/HNF1A",8
"BP","GO:0046470","phosphatidylcholine metabolic process","5/196","76/18870",0.00116830807484118,0.00906848784988793,0.00709042141972579,"APOA4/APOA2/PON1/LIPC/APOA1",5
"BP","GO:0045807","positive regulation of endocytosis","7/196","155/18870",0.00119525282259573,0.00924575293354981,0.0072290205077955,"AHSG/MBL2/APOA5/APOA2/TF/APOA1/VTN",7
"BP","GO:0009070","serine family amino acid biosynthetic process","3/196","21/18870",0.0012786056002325,0.00978959593919509,0.00765423760683401,"HAO1/AGXT/AGXT2",3
"BP","GO:0043651","linoleic acid metabolic process","3/196","21/18870",0.0012786056002325,0.00978959593919509,0.00765423760683401,"CYP4A11/CYP2C18/CYP4A22",3
"BP","GO:2000047","regulation of cell-cell adhesion mediated by cadherin","3/196","21/18870",0.0012786056002325,0.00978959593919509,0.00765423760683401,"PLG/FOXA2/SERPINF2",3
"BP","GO:0016064","immunoglobulin mediated immune response","8/196","205/18870",0.00138844025459474,0.0105705803989473,0.00826486961445903,"C9/MBL2/C8A/C8B/C4BPA/C6/HPX/C4BPB",8
"BP","GO:0031016","pancreas development","5/196","79/18870",0.00139000079879538,0.0105705803989473,0.00826486961445903,"HNF1B/ONECUT1/SHH/FOXA2/HNF1A",5
"BP","GO:0010988","regulation of low-density lipoprotein particle clearance","3/196","22/18870",0.00146923063780511,0.0110981146499977,0.00867733531052685,"NR1H4/APOC3/FGF21",3
"BP","GO:0019400","alditol metabolic process","3/196","22/18870",0.00146923063780511,0.0110981146499977,0.00867733531052685,"MOGAT3/PCK1/ANGPTL3",3
"BP","GO:0019724","B cell mediated immunity","8/196","208/18870",0.00152222903091354,0.0114599918012923,0.00896027790771852,"C9/MBL2/C8A/C8B/C4BPA/C6/HPX/C4BPB",8
"BP","GO:0044331","cell-cell adhesion mediated by cadherin","4/196","48/18870",0.00153681118653094,0.0115312066029372,0.00901595896098153,"PLG/FOXA2/CDHR2/SERPINF2",4
"BP","GO:0010811","positive regulation of cell-substrate adhesion","6/196","123/18870",0.001808248121438,0.0135228123633121,0.0105731451618966,"HRG/FGA/APOA1/VTN/FGG/FGB",6
"BP","GO:0003071","renal system process involved in regulation of systemic arterial blood pressure","3/196","24/18870",0.00190174945259829,0.014103109090412,0.0110268645042759,"CYP4A11/CYP4F2/SERPINF2",3
"BP","GO:0009162","deoxyribonucleoside monophosphate metabolic process","3/196","24/18870",0.00190174945259829,0.014103109090412,0.0110268645042759,"DPYS/GDA/UPB1",3
"BP","GO:0050708","regulation of protein secretion","9/196","266/18870",0.00190464023255675,0.014103109090412,0.0110268645042759,"SLC2A2/HNF4A/NR0B2/NR1H4/FGA/F2/FGG/FGB/FOXA2",9
"BP","GO:0010043","response to zinc ion","4/196","51/18870",0.00192658511635794,0.0142188298259729,0.0111173436222622,"MT1H/SLC30A10/CPS1/OTC",4
"BP","GO:0072521","purine-containing compound metabolic process","13/196","493/18870",0.0019936061482994,0.0146653837902678,0.0114664928791077,"ALDOB/ACOT12/BAAT/TTR/ACSM2B/GLYAT/SULT2A1/SLC17A1/SLC17A3/ACSM2A/GDA/ACSM5/GCKR",13
"BP","GO:0032370","positive regulation of lipid transport","5/196","86/18870",0.00202623034669542,0.0148568225094834,0.0116161739745405,"CYP4A11/CYP4F2/PON1/APOA1/CYP8B1",5
"BP","GO:0051384","response to glucocorticoid","6/196","127/18870",0.00212610920370879,0.0155385448621704,0.0121491954497645,"CPN1/UGT1A1/TAT/APOA2/PCK1/CPS1",6
"BP","GO:0010810","regulation of cell-substrate adhesion","8/196","220/18870",0.00216301143288582,0.0157570832861682,0.0123200651193496,"HRG/PLG/FGA/APOA1/VTN/ONECUT1/FGG/FGB",8
"BP","GO:0042742","defense response to bacterium","10/196","330/18870",0.00243540303698926,0.0176841685040736,0.0138268043390358,"NR1H4/CRP/MBL2/TF/LGALS4/HAMP/FGA/F2/FGB/HP",10
"BP","GO:0019730","antimicrobial humoral response","6/196","133/18870",0.00267978958129001,0.0193184619091562,0.015104617041366,"HRG/TF/LGALS4/FGA/F2/FGB",6
"BP","GO:0030168","platelet activation","6/196","133/18870",0.00267978958129001,0.0193184619091562,0.015104617041366,"HRG/FGL1/FGA/F2/FGG/FGB",6
"BP","GO:0009065","glutamine family amino acid catabolic process","3/196","27/18870",0.00268621882610657,0.0193184619091562,0.015104617041366,"DAO/PRODH2/ARG1",3
"BP","GO:0070371","ERK1 and ERK2 cascade","10/196","336/18870",0.00277205642711597,0.0198722898644524,0.0155376411201404,"CCL16/FGF23/CCL15/TF/SLC30A10/FGA/FGG/FGB/FGF21/SERPINF2",10
"BP","GO:0015732","prostaglandin transport","3/196","28/18870",0.0029857514073996,0.0212610006065067,0.0166234389460025,"SLC22A7/SLC22A1/SLCO1B1",3
"BP","GO:1903901","negative regulation of viral life cycle","3/196","28/18870",0.0029857514073996,0.0212610006065067,0.0166234389460025,"APCS/TRIM10/TRIM15",3
"BP","GO:0071333","cellular response to glucose stimulus","6/196","136/18870",0.00299410803743341,0.0212610006065067,0.0166234389460025,"SLC2A2/NR1H4/CPB2/PCK1/FOXA2/FGF21",6
"BP","GO:0071331","cellular response to hexose stimulus","6/196","138/18870",0.00321845103538919,0.022782180127865,0.0178128107619024,"SLC2A2/NR1H4/CPB2/PCK1/FOXA2/FGF21",6
"BP","GO:0034109","homotypic cell-cell adhesion","5/196","96/18870",0.00327254933105534,0.0230328230565407,0.0180087821321687,"FGL1/FGA/FGG/FGB/CDHR2",5
"BP","GO:0006826","iron ion transport","4/196","59/18870",0.00329006530909687,0.0230328230565407,0.0180087821321687,"HRG/TF/HAMP/HPX",4
"BP","GO:0009264","deoxyribonucleotide catabolic process","3/196","29/18870",0.00330502081175596,0.0230328230565407,0.0180087821321687,"DPYS/GDA/UPB1",3
"BP","GO:0046386","deoxyribose phosphate catabolic process","3/196","29/18870",0.00330502081175596,0.0230328230565407,0.0180087821321687,"DPYS/GDA/UPB1",3
"BP","GO:0097421","liver regeneration","3/196","29/18870",0.00330502081175596,0.0230328230565407,0.0180087821321687,"SERPINA10/CPB2/VTN",3
"BP","GO:0071326","cellular response to monosaccharide stimulus","6/196","140/18870",0.00345510378536696,0.0240044401878427,0.0187684650069317,"SLC2A2/NR1H4/CPB2/PCK1/FOXA2/FGF21",6
"BP","GO:0042908","xenobiotic transport","4/196","60/18870",0.00349686980788162,0.0242198582693585,0.0189368949596051,"SLC17A3/NR1I2/ABCB11/SLC22A1",4
"BP","GO:0007160","cell-matrix adhesion","8/196","239/18870",0.00359204446145073,0.0248027364500785,0.0193926326753169,"HRG/FGL1/FGA/VTN/ONECUT1/FGG/FGB/ANGPTL3",8
"BP","GO:0034113","heterotypic cell-cell adhesion","4/196","61/18870",0.00371233672964073,0.0253226362982463,0.0197991292247506,"FGA/APOA1/FGG/FGB",4
"BP","GO:0046456","icosanoid biosynthetic process","4/196","61/18870",0.00371233672964073,0.0253226362982463,0.0197991292247506,"CYP2C9/CYP4A11/CYP4A22/CYP2C8",4
"BP","GO:1900024","regulation of substrate adhesion-dependent cell spreading","4/196","61/18870",0.00371233672964073,0.0253226362982463,0.0197991292247506,"FGA/APOA1/FGG/FGB",4
"BP","GO:2000351","regulation of endothelial cell apoptotic process","4/196","61/18870",0.00371233672964073,0.0253226362982463,0.0197991292247506,"FGA/FGG/FGB/FGF21",4
"BP","GO:0019217","regulation of fatty acid metabolic process","5/196","100/18870",0.00389923126973399,0.0265171286651699,0.0207330726124829,"FABP1/APOA4/APOC3/APOA5/ABCB11",5
"BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/196","31/18870",0.00400435134885705,0.0271499845972205,0.0212278866686398,"FGA/FGG/FGB",3
"BP","GO:0031589","cell-substrate adhesion","10/196","356/18870",0.00417171436924616,0.0281997869224418,0.0220487005701899,"HRG/PLG/FGL1/FGA/APOA1/VTN/ONECUT1/FGG/FGB/ANGPTL3",10
"BP","GO:0045907","positive regulation of vasoconstriction","3/196","32/18870",0.00438515637522477,0.0295538532953023,0.0231074108395078,"FGA/FGG/FGB",3
"BP","GO:1904036","negative regulation of epithelial cell apoptotic process","4/196","64/18870",0.00441239409722292,0.0296486540682054,0.0231815331674995,"FGA/FGG/FGB/FGF21",4
"BP","GO:0006560","proline metabolic process","2/196","10/18870",0.00457250581215221,0.030542167902536,0.0238801490486287,"DAO/PRODH2",2
"BP","GO:0015886","heme transport","2/196","10/18870",0.00457250581215221,0.030542167902536,0.0238801490486287,"HRG/HPX",2
"BP","GO:0019218","regulation of steroid metabolic process","5/196","104/18870",0.004607479079813,0.0306847201439617,0.0239916070428133,"NR1H4/UGT1A1/ABCB11/APOB/APOA1",5
"BP","GO:0031960","response to corticosteroid","6/196","149/18870",0.00468332652747465,0.0310978407473317,0.0243146155998684,"CPN1/UGT1A1/TAT/APOA2/PCK1/CPS1",6
"BP","GO:0023061","signal release","12/196","484/18870",0.00480558580533934,0.031815804846526,0.0248759735805801,"SLC2A2/HNF4A/FGF23/NR0B2/NR1H4/HNF1B/FGA/F2/FGG/FGB/FOXA2/HNF1A",12
"BP","GO:0071322","cellular response to carbohydrate stimulus","6/196","151/18870",0.00499499974690893,0.0329728575668387,0.0257806438550138,"SLC2A2/NR1H4/CPB2/PCK1/FOXA2/FGF21",6
"BP","GO:0019395","fatty acid oxidation","5/196","107/18870",0.00519550453360238,0.0339983858634248,0.0265824785071647,"FABP1/HAO1/CYP4F2/ABCB11/ADH4",5
"BP","GO:0072577","endothelial cell apoptotic process","4/196","67/18870",0.0051963831998114,0.0339983858634248,0.0265824785071647,"FGA/FGG/FGB/FGF21",4
"BP","GO:0006691","leukotriene metabolic process","3/196","34/18870",0.00521076993464308,0.0339983858634248,0.0265824785071647,"CYP4F3/CYP4A11/CYP4F2",3
"BP","GO:0071398","cellular response to fatty acid","3/196","34/18870",0.00521076993464308,0.0339983858634248,0.0265824785071647,"NR1H4/CPS1/AKR1C4",3
"BP","GO:0071375","cellular response to peptide hormone stimulus","9/196","310/18870",0.00523033167095345,0.0340273889922434,0.0266051553204569,"AHSG/NR1H4/GCGR/SLC30A10/PCK1/IGFBP1/CPS1/PKLR/FGF21",9
"BP","GO:0000098","sulfur amino acid catabolic process","2/196","11/18870",0.00555056394584184,0.0353672601148679,0.0276527666824378,"AGXT/MAT1A",2
"BP","GO:0001867","complement activation, lectin pathway","2/196","11/18870",0.00555056394584184,0.0353672601148679,0.0276527666824378,"MBL2/MASP1",2
"BP","GO:0002924","negative regulation of humoral immune response mediated by circulating immunoglobulin","2/196","11/18870",0.00555056394584184,0.0353672601148679,0.0276527666824378,"C4BPA/C4BPB",2
"BP","GO:0007494","midgut development","2/196","11/18870",0.00555056394584184,0.0353672601148679,0.0276527666824378,"CPS1/OTC",2
"BP","GO:1901998","toxin transport","2/196","11/18870",0.00555056394584184,0.0353672601148679,0.0276527666824378,"SLC17A3/SLC22A1",2
"BP","GO:2000049","positive regulation of cell-cell adhesion mediated by cadherin","2/196","11/18870",0.00555056394584184,0.0353672601148679,0.0276527666824378,"FOXA2/SERPINF2",2
"BP","GO:2001054","negative regulation of mesenchymal cell apoptotic process","2/196","11/18870",0.00555056394584184,0.0353672601148679,0.0276527666824378,"HNF1B/SHH",2
"BP","GO:0070372","regulation of ERK1 and ERK2 cascade","9/196","313/18870",0.00556197693499033,0.0353672601148679,0.0276527666824378,"CCL16/FGF23/CCL15/SLC30A10/FGA/FGG/FGB/FGF21/SERPINF2",9
"BP","GO:0002719","negative regulation of cytokine production involved in immune response","3/196","35/18870",0.00565621551052979,0.0358651862371903,0.0280420825310773,"APOA2/APOA1/ARG1",3
"BP","GO:0001678","intracellular glucose homeostasis","6/196","157/18870",0.00602154552252077,0.0380512384343745,0.0297513014857837,"SLC2A2/NR1H4/CPB2/PCK1/FOXA2/FGF21",6
"BP","GO:0071347","cellular response to interleukin-1","5/196","111/18870",0.00605968534317271,0.0380512384343745,0.0297513014857837,"CCL16/CCL15/PCK1/FGG/FGB",5
"BP","GO:0006081","cellular aldehyde metabolic process","4/196","70/18870",0.00606858933715701,0.0380512384343745,0.0297513014857837,"ALDOB/AGXT/AGXT2/ADH4",4
"BP","GO:0019731","antibacterial humoral response","4/196","70/18870",0.00606858933715701,0.0380512384343745,0.0297513014857837,"TF/LGALS4/FGA/FGB",4
"BP","GO:0010984","regulation of lipoprotein particle clearance","3/196","36/18870",0.00612381672828011,0.0382908651537737,0.0299386595604805,"NR1H4/APOC3/FGF21",3
"BP","GO:0009176","pyrimidine deoxyribonucleoside monophosphate metabolic process","2/196","12/18870",0.00661536062497905,0.0407977445666516,0.0318987252053784,"DPYS/UPB1",2
"BP","GO:0018206","peptidyl-methionine modification","2/196","12/18870",0.00661536062497905,0.0407977445666516,0.0318987252053784,"APOA2/APOA1",2
"BP","GO:0032782","bile acid secretion","2/196","12/18870",0.00661536062497905,0.0407977445666516,0.0318987252053784,"ABCB11/UGT1A3",2
